Abd,sample,Species,Community,Curve,Tax_dis,Depth
1.58,C.3.R.120,Candida albicans,C,3,R,120
1.58,C.3.R.120,Candida albicans,C,3,R,120
1.58,C.3.R.120,Candida albicans,C,3,R,120
1.58,C.3.R.120,Candida albicans,C,3,R,120
1.454,C.3.R.120,Nostoc punctiforme,C,3,R,120
1.324,C.3.R.120,Caulobacter crescentus,C,3,R,120
1.191,C.3.R.120,Methanosarcina siciliae,C,3,R,120
1.055,C.3.R.120,Thermotoga petrophila,C,3,R,120
0.916,C.3.R.120,Borreliella chilensis,C,3,R,120
0.773,C.3.R.120,Thermoproteus uzoniensis,C,3,R,120
0.627,C.3.R.120,Pseudothermotoga thermarum,C,3,R,120
0.477,C.3.R.120,Thermotoga caldifontis,C,3,R,120
0.325,C.3.R.120,Brevundimonas subvibrioides,C,3,R,120
0.168,C.3.R.120,Rhodobacter capsulatus,C,3,R,120
0.009,C.3.R.120,Granulicella mallensis,C,3,R,120
4.249,C.3.R.180,Pseudothermotoga thermarum,C,3,R,180
3.812,C.3.R.180,Thermotoga caldifontis,C,3,R,180
3.78,C.3.R.180,Borrelia duttonii,C,3,R,180
3.745,C.3.R.180,Thermotoga petrophila,C,3,R,180
3.706,C.3.R.180,Paracoccus aminophilus,C,3,R,180
3.664,C.3.R.180,Borrelia burgdorferi,C,3,R,180
3.619,C.3.R.180,Brevundimonas subvibrioides,C,3,R,180
3.571,C.3.R.180,Burkholderia glumae,C,3,R,180
3.571,C.3.R.180,Burkholderia glumae,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.52,C.3.R.180,Candida albicans,C,3,R,180
3.466,C.3.R.180,Bacillus subtilis,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.409,C.3.R.180,Phellinus noxius,C,3,R,180
3.348,C.3.R.180,Thermoproteus uzoniensis,C,3,R,180
3.284,C.3.R.180,Pandoraea thiooxydans,C,3,R,180
3.217,C.3.R.180,Paracoccus yeei,C,3,R,180
3.147,C.3.R.180,Nitratireductor basaltis,C,3,R,180
3.073,C.3.R.180,Granulicella tundricola,C,3,R,180
2.997,C.3.R.180,Rhodobacter capsulatus,C,3,R,180
2.917,C.3.R.180,Nostoc punctiforme,C,3,R,180
2.834,C.3.R.180,Methanosarcina vacuolata,C,3,R,180
2.747,C.3.R.180,Borrelia anserina,C,3,R,180
2.657,C.3.R.180,Chlamydia suis,C,3,R,180
2.564,C.3.R.180,Methanosarcina siciliae,C,3,R,180
2.468,C.3.R.180,Klebsiella quasipneumoniae,C,3,R,180
2.369,C.3.R.180,Caulobacter crescentus,C,3,R,180
2.266,C.3.R.180,Borreliella chilensis,C,3,R,180
2.16,C.3.R.180,Streptomyces griseus,C,3,R,180
2.05,C.3.R.180,Mesorhizobium ciceri,C,3,R,180
1.938,C.3.R.180,Erwinia gerundensis,C,3,R,180
1.938,C.3.R.180,Erwinia gerundensis,C,3,R,180
1.822,C.3.R.180,Methanococcoides methylutens,C,3,R,180
1.702,C.3.R.180,Plesiomonas shigelloides,C,3,R,180
1.58,C.3.R.180,Granulicella mallensis,C,3,R,180
1.454,C.3.R.180,Chlamydophila pecorum,C,3,R,180
1.324,C.3.R.180,Brevundimonas vesicularis,C,3,R,180
1.191,C.3.R.180,Burkholderia stagnalis,C,3,R,180
1.191,C.3.R.180,Burkholderia stagnalis,C,3,R,180
1.191,C.3.R.180,Burkholderia stagnalis,C,3,R,180
1.055,C.3.R.180,Vulcanisaeta moutnovskia,C,3,R,180
0.916,C.3.R.180,Anabaena cylindrica,C,3,R,180
0.773,C.3.R.180,Vulcanisaeta distributa,C,3,R,180
0.627,C.3.R.180,Nostoc azollae,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.477,C.3.R.180,Encephalitozoon cuniculi,C,3,R,180
0.325,C.3.R.180,Terriglobus roseus,C,3,R,180
0.168,C.3.R.180,Mesorhizobium amorphae,C,3,R,180
0.009,C.3.R.180,Chlamydia muridarum,C,3,R,180
4.249,C.3.R.30,Streptomyces griseus,C,3,R,30
3.812,C.3.R.30,Mesorhizobium ciceri,C,3,R,30
3.78,C.3.R.30,Terriglobus roseus,C,3,R,30
3.745,C.3.R.30,Pandoraea thiooxydans,C,3,R,30
3.706,C.3.R.30,Mesorhizobium amorphae,C,3,R,30
3.664,C.3.R.30,Granulicella mallensis,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.619,C.3.R.30,Phellinus noxius,C,3,R,30
3.571,C.3.R.30,Borrelia duttonii,C,3,R,30
3.52,C.3.R.30,Chlamydophila pecorum,C,3,R,30
3.466,C.3.R.30,Klebsiella quasipneumoniae,C,3,R,30
3.409,C.3.R.30,Chlamydia muridarum,C,3,R,30
3.348,C.3.R.30,Nitratireductor basaltis,C,3,R,30
3.284,C.3.R.30,Thermotoga petrophila,C,3,R,30
3.217,C.3.R.30,Erwinia gerundensis,C,3,R,30
3.217,C.3.R.30,Erwinia gerundensis,C,3,R,30
3.147,C.3.R.30,Burkholderia glumae,C,3,R,30
3.147,C.3.R.30,Burkholderia glumae,C,3,R,30
3.073,C.3.R.30,Borreliella chilensis,C,3,R,30
2.997,C.3.R.30,Methanococcoides methylutens,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.917,C.3.R.30,Candida albicans,C,3,R,30
2.834,C.3.R.30,Borrelia anserina,C,3,R,30
2.747,C.3.R.30,Vulcanisaeta moutnovskia,C,3,R,30
2.657,C.3.R.30,Burkholderia stagnalis,C,3,R,30
2.657,C.3.R.30,Burkholderia stagnalis,C,3,R,30
2.657,C.3.R.30,Burkholderia stagnalis,C,3,R,30
2.564,C.3.R.30,Rhodobacter capsulatus,C,3,R,30
2.468,C.3.R.30,Anabaena cylindrica,C,3,R,30
2.369,C.3.R.30,Nostoc punctiforme,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.266,C.3.R.30,Encephalitozoon cuniculi,C,3,R,30
2.16,C.3.R.30,Pseudothermotoga thermarum,C,3,R,30
2.05,C.3.R.30,Nostoc azollae,C,3,R,30
1.938,C.3.R.30,Chlamydia suis,C,3,R,30
1.822,C.3.R.30,Brevundimonas subvibrioides,C,3,R,30
1.702,C.3.R.30,Bacillus subtilis,C,3,R,30
1.58,C.3.R.30,Granulicella tundricola,C,3,R,30
1.454,C.3.R.30,Thermotoga caldifontis,C,3,R,30
1.324,C.3.R.30,Vulcanisaeta distributa,C,3,R,30
1.191,C.3.R.30,Methanosarcina siciliae,C,3,R,30
1.055,C.3.R.30,Paracoccus aminophilus,C,3,R,30
0.916,C.3.R.30,Plesiomonas shigelloides,C,3,R,30
0.773,C.3.R.30,Borrelia burgdorferi,C,3,R,30
0.627,C.3.R.30,Brevundimonas vesicularis,C,3,R,30
0.477,C.3.R.30,Thermoproteus uzoniensis,C,3,R,30
0.325,C.3.R.30,Paracoccus yeei,C,3,R,30
0.168,C.3.R.30,Methanosarcina vacuolata,C,3,R,30
0.009,C.3.R.30,Caulobacter crescentus,C,3,R,30
4.249,C.3.R.60,Plesiomonas shigelloides,C,3,R,60
3.812,C.3.R.60,Nitratireductor basaltis,C,3,R,60
3.78,C.3.R.60,Caulobacter crescentus,C,3,R,60
3.745,C.3.R.60,Vulcanisaeta distributa,C,3,R,60
3.706,C.3.R.60,Thermotoga caldifontis,C,3,R,60
3.664,C.3.R.60,Thermotoga petrophila,C,3,R,60
3.619,C.3.R.60,Mesorhizobium ciceri,C,3,R,60
3.571,C.3.R.60,Nostoc azollae,C,3,R,60
3.52,C.3.R.60,Pseudothermotoga thermarum,C,3,R,60
3.466,C.3.R.60,Anabaena cylindrica,C,3,R,60
3.409,C.3.R.60,Terriglobus roseus,C,3,R,60
3.348,C.3.R.60,Vulcanisaeta moutnovskia,C,3,R,60
3.284,C.3.R.60,Streptomyces griseus,C,3,R,60
3.217,C.3.R.60,Klebsiella quasipneumoniae,C,3,R,60
3.147,C.3.R.60,Bacillus subtilis,C,3,R,60
3.073,C.3.R.60,Erwinia gerundensis,C,3,R,60
3.073,C.3.R.60,Erwinia gerundensis,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.997,C.3.R.60,Encephalitozoon cuniculi,C,3,R,60
2.917,C.3.R.60,Brevundimonas vesicularis,C,3,R,60
2.834,C.3.R.60,Methanococcoides methylutens,C,3,R,60
2.747,C.3.R.60,Thermoproteus uzoniensis,C,3,R,60
2.657,C.3.R.60,Brevundimonas subvibrioides,C,3,R,60
2.564,C.3.R.60,Granulicella mallensis,C,3,R,60
2.468,C.3.R.60,Chlamydia muridarum,C,3,R,60
2.369,C.3.R.60,Pandoraea thiooxydans,C,3,R,60
2.266,C.3.R.60,Paracoccus aminophilus,C,3,R,60
2.16,C.3.R.60,Borrelia anserina,C,3,R,60
2.05,C.3.R.60,Borrelia duttonii,C,3,R,60
1.938,C.3.R.60,Burkholderia glumae,C,3,R,60
1.938,C.3.R.60,Burkholderia glumae,C,3,R,60
1.822,C.3.R.60,Paracoccus yeei,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.702,C.3.R.60,Candida albicans,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.58,C.3.R.60,Phellinus noxius,C,3,R,60
1.454,C.3.R.60,Nostoc punctiforme,C,3,R,60
1.324,C.3.R.60,Granulicella tundricola,C,3,R,60
1.191,C.3.R.60,Methanosarcina siciliae,C,3,R,60
1.055,C.3.R.60,Methanosarcina vacuolata,C,3,R,60
0.916,C.3.R.60,Burkholderia stagnalis,C,3,R,60
0.916,C.3.R.60,Burkholderia stagnalis,C,3,R,60
0.916,C.3.R.60,Burkholderia stagnalis,C,3,R,60
0.773,C.3.R.60,Rhodobacter capsulatus,C,3,R,60
0.627,C.3.R.60,Borreliella chilensis,C,3,R,60
0.477,C.3.R.60,Mesorhizobium amorphae,C,3,R,60
0.325,C.3.R.60,Borrelia burgdorferi,C,3,R,60
0.168,C.3.R.60,Chlamydia suis,C,3,R,60
0.009,C.3.R.60,Chlamydophila pecorum,C,3,R,60
4.249,C.3.V.60,Brevundimonas subvibrioides,C,3,V,60
3.812,C.3.V.60,Brevundimonas vesicularis,C,3,V,60
3.78,C.3.V.60,Methanosarcina vacuolata,C,3,V,60
3.745,C.3.V.60,Methanosarcina siciliae,C,3,V,60
3.706,C.3.V.60,Caulobacter crescentus,C,3,V,60
3.664,C.3.V.60,Methanococcoides methylutens,C,3,V,60
3.619,C.3.V.60,Paracoccus aminophilus,C,3,V,60
3.571,C.3.V.60,Paracoccus yeei,C,3,V,60
3.52,C.3.V.60,Nostoc punctiforme,C,3,V,60
3.466,C.3.V.60,Nostoc azollae,C,3,V,60
3.409,C.3.V.60,Rhodobacter capsulatus,C,3,V,60
3.348,C.3.V.60,Anabaena cylindrica,C,3,V,60
3.284,C.3.V.60,Chlamydia muridarum,C,3,V,60
3.217,C.3.V.60,Chlamydia suis,C,3,V,60
3.147,C.3.V.60,Granulicella tundricola,C,3,V,60
3.073,C.3.V.60,Granulicella mallensis,C,3,V,60
2.997,C.3.V.60,Chlamydophila pecorum,C,3,V,60
2.917,C.3.V.60,Terriglobus roseus,C,3,V,60
2.834,C.3.V.60,Burkholderia glumae,C,3,V,60
2.834,C.3.V.60,Burkholderia glumae,C,3,V,60
2.747,C.3.V.60,Burkholderia stagnalis,C,3,V,60
2.747,C.3.V.60,Burkholderia stagnalis,C,3,V,60
2.747,C.3.V.60,Burkholderia stagnalis,C,3,V,60
2.657,C.3.V.60,Borrelia duttonii,C,3,V,60
2.564,C.3.V.60,Borrelia anserina,C,3,V,60
2.468,C.3.V.60,Pandoraea thiooxydans,C,3,V,60
2.369,C.3.V.60,Borreliella chilensis,C,3,V,60
2.266,C.3.V.60,Borrelia burgdorferi,C,3,V,60
2.16,C.3.V.60,Streptomyces griseus,C,3,V,60
2.05,C.3.V.60,Plesiomonas shigelloides,C,3,V,60
1.938,C.3.V.60,Klebsiella quasipneumoniae,C,3,V,60
1.822,C.3.V.60,Bacillus subtilis,C,3,V,60
1.702,C.3.V.60,Erwinia gerundensis,C,3,V,60
1.702,C.3.V.60,Erwinia gerundensis,C,3,V,60
1.58,C.3.V.60,Mesorhizobium ciceri,C,3,V,60
1.454,C.3.V.60,Mesorhizobium amorphae,C,3,V,60
1.324,C.3.V.60,Pseudothermotoga thermarum,C,3,V,60
1.191,C.3.V.60,Thermotoga caldifontis,C,3,V,60
1.055,C.3.V.60,Nitratireductor basaltis,C,3,V,60
0.916,C.3.V.60,Thermotoga petrophila,C,3,V,60
0.773,C.3.V.60,Vulcanisaeta distributa,C,3,V,60
0.627,C.3.V.60,Vulcanisaeta moutnovskia,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.477,C.3.V.60,Phellinus noxius,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.325,C.3.V.60,Candida albicans,C,3,V,60
0.168,C.3.V.60,Thermoproteus uzoniensis,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
0.009,C.3.V.60,Encephalitozoon cuniculi,C,3,V,60
15.002,C.4.C.60,Brevundimonas subvibrioides,C,4,C,60
15.002,C.4.C.60,Caulobacter crescentus,C,4,C,60
10.589,C.4.C.60,Methanosarcina vacuolata,C,4,C,60
10.589,C.4.C.60,Methanococcoides methylutens,C,4,C,60
7.388,C.4.C.60,Brevundimonas vesicularis,C,4,C,60
7.388,C.4.C.60,Methanosarcina siciliae,C,4,C,60
5.154,C.4.C.60,Paracoccus aminophilus,C,4,C,60
5.154,C.4.C.60,Rhodobacter capsulatus,C,4,C,60
3.596,C.4.C.60,Nostoc punctiforme,C,4,C,60
3.596,C.4.C.60,Anabaena cylindrica,C,4,C,60
2.509,C.4.C.60,Paracoccus yeei,C,4,C,60
2.509,C.4.C.60,Nostoc azollae,C,4,C,60
1.75,C.4.C.60,Chlamydia muridarum,C,4,C,60
1.75,C.4.C.60,Chlamydophila pecorum,C,4,C,60
1.221,C.4.C.60,Granulicella tundricola,C,4,C,60
1.221,C.4.C.60,Terriglobus roseus,C,4,C,60
0.852,C.4.C.60,Chlamydia suis,C,4,C,60
0.852,C.4.C.60,Granulicella mallensis,C,4,C,60
0.594,C.4.C.60,Burkholderia glumae,C,4,C,60
0.594,C.4.C.60,Burkholderia glumae,C,4,C,60
0.594,C.4.C.60,Pandoraea thiooxydans,C,4,C,60
0.415,C.4.C.60,Borrelia duttonii,C,4,C,60
0.415,C.4.C.60,Borreliella chilensis,C,4,C,60
0.289,C.4.C.60,Burkholderia stagnalis,C,4,C,60
0.289,C.4.C.60,Burkholderia stagnalis,C,4,C,60
0.289,C.4.C.60,Burkholderia stagnalis,C,4,C,60
0.289,C.4.C.60,Borrelia anserina,C,4,C,60
0.202,C.4.C.60,Borrelia burgdorferi,C,4,C,60
0.202,C.4.C.60,Bacillus subtilis,C,4,C,60
0.141,C.4.C.60,Plesiomonas shigelloides,C,4,C,60
0.141,C.4.C.60,Erwinia gerundensis,C,4,C,60
0.141,C.4.C.60,Erwinia gerundensis,C,4,C,60
0.098,C.4.C.60,Streptomyces griseus,C,4,C,60
0.098,C.4.C.60,Klebsiella quasipneumoniae,C,4,C,60
0.069,C.4.C.60,Mesorhizobium ciceri,C,4,C,60
0.069,C.4.C.60,Nitratireductor basaltis,C,4,C,60
0.048,C.4.C.60,Pseudothermotoga thermarum,C,4,C,60
0.048,C.4.C.60,Thermotoga petrophila,C,4,C,60
0.033,C.4.C.60,Mesorhizobium amorphae,C,4,C,60
0.033,C.4.C.60,Thermotoga caldifontis,C,4,C,60
0.023,C.4.C.60,Vulcanisaeta distributa,C,4,C,60
0.023,C.4.C.60,Thermoproteus uzoniensis,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Phellinus noxius,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.016,C.4.C.60,Encephalitozoon cuniculi,C,4,C,60
0.011,C.4.C.60,Vulcanisaeta moutnovskia,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
0.011,C.4.C.60,Candida albicans,C,4,C,60
15.002,C.4.N.60,Brevundimonas vesicularis,C,4,N,60
15.002,C.4.N.60,Caulobacter crescentus,C,4,N,60
10.589,C.4.N.60,Methanosarcina vacuolata,C,4,N,60
10.589,C.4.N.60,Methanococcoides methylutens,C,4,N,60
7.388,C.4.N.60,Paracoccus aminophilus,C,4,N,60
7.388,C.4.N.60,Paracoccus yeei,C,4,N,60
5.154,C.4.N.60,Nostoc punctiforme,C,4,N,60
5.154,C.4.N.60,Nostoc azollae,C,4,N,60
3.596,C.4.N.60,Anabaena cylindrica,C,4,N,60
3.596,C.4.N.60,Granulicella mallensis,C,4,N,60
2.509,C.4.N.60,Burkholderia glumae,C,4,N,60
2.509,C.4.N.60,Burkholderia glumae,C,4,N,60
2.509,C.4.N.60,Burkholderia stagnalis,C,4,N,60
2.509,C.4.N.60,Burkholderia stagnalis,C,4,N,60
2.509,C.4.N.60,Burkholderia stagnalis,C,4,N,60
1.75,C.4.N.60,Pandoraea thiooxydans,C,4,N,60
1.75,C.4.N.60,Borrelia duttonii,C,4,N,60
1.221,C.4.N.60,Borrelia anserina,C,4,N,60
1.221,C.4.N.60,Borreliella chilensis,C,4,N,60
0.852,C.4.N.60,Streptomyces griseus,C,4,N,60
0.852,C.4.N.60,Bacillus subtilis,C,4,N,60
0.594,C.4.N.60,Klebsiella quasipneumoniae,C,4,N,60
0.594,C.4.N.60,Erwinia gerundensis,C,4,N,60
0.594,C.4.N.60,Erwinia gerundensis,C,4,N,60
0.415,C.4.N.60,Mesorhizobium amorphae,C,4,N,60
0.415,C.4.N.60,Nitratireductor basaltis,C,4,N,60
0.289,C.4.N.60,Thermotoga caldifontis,C,4,N,60
0.289,C.4.N.60,Thermotoga petrophila,C,4,N,60
0.202,C.4.N.60,Vulcanisaeta distributa,C,4,N,60
0.202,C.4.N.60,Thermoproteus uzoniensis,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Phellinus noxius,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.141,C.4.N.60,Candida albicans,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
0.098,C.4.N.60,Encephalitozoon cuniculi,C,4,N,60
