"Bin.Id"	"Community"	"Abundance_distribution"	"Taxonomic_distribution"	"Depth"	"Pipeline"	"Marker.lineage"	"Completeness"	"Contamination"	"Strain.heterogeneity"
"7622"	"C.3.N.60-DT-bin.21"	"C"	3	"N"	60	"DT"	"k__Bacteria (UID209)"	96.55	0.47	0
"7632"	"C.3.N.60-DT-bin.22"	"C"	3	"N"	60	"DT"	"k__Bacteria (UID3187)"	99.15	0.85	0
"7642"	"C.3.N.60-DT-bin.3"	"C"	3	"N"	60	"DT"	"o__Rhizobiales (UID3447)"	100	0.8	0
"7652"	"C.3.N.60-DT-bin.4"	"C"	3	"N"	60	"DT"	"f__Spirochaetaceae (UID2512)"	100	0	0
"7662"	"C.3.N.60-DT-bin.5"	"C"	3	"N"	60	"DT"	"f__Enterobacteriaceae (UID5103)"	94.52	0.69	0
"7672"	"C.3.N.60-DT-bin.6"	"C"	3	"N"	60	"DT"	"g__Streptomyces (UID2052)"	95.64	0	0
"7682"	"C.3.N.60-DT-bin.7"	"C"	3	"N"	60	"DT"	"k__Bacteria (UID3187)"	100	0.86	0
"7692"	"C.3.N.60-DT-bin.8"	"C"	3	"N"	60	"DT"	"k__Archaea (UID146)"	100	0	0
"7713"	"C.3.N.60-MM-bin.1"	"C"	3	"N"	60	"MM"	"p__Cyanobacteria (UID2189)"	98.11	0.33	0
"7722"	"C.3.N.60-MM-bin.10"	"C"	3	"N"	60	"MM"	"k__Bacteria (UID203)"	100	9.48	61.9
"7732"	"C.3.N.60-MM-bin.11"	"C"	3	"N"	60	"MM"	"f__Enterobacteriaceae (UID5103)"	98.28	0.39	0
"7742"	"C.3.N.60-MM-bin.12"	"C"	3	"N"	60	"MM"	"k__Bacteria (UID3187)"	99.15	0.85	0
"7752"	"C.3.N.60-MM-bin.13"	"C"	3	"N"	60	"MM"	"f__Spirochaetaceae (UID2512)"	100	0	0
"7762"	"C.3.N.60-MM-bin.14"	"C"	3	"N"	60	"MM"	"g__Bacillus (UID864)"	99.59	0.42	0
"7772"	"C.3.N.60-MM-bin.15"	"C"	3	"N"	60	"MM"	"f__Rhodobacteraceae (UID3340)"	98.69	0.61	0
"7782"	"C.3.N.60-MM-bin.16"	"C"	3	"N"	60	"MM"	"k__Bacteria (UID209)"	96.55	0.47	0
"7792"	"C.3.N.60-MM-bin.17"	"C"	3	"N"	60	"MM"	"k__Bacteria (UID209)"	100	0	0
"7802"	"C.3.N.60-MM-bin.18"	"C"	3	"N"	60	"MM"	"f__Rhodobacteraceae (UID3340)"	98.18	0.48	0
"7813"	"C.3.N.60-MM-bin.19"	"C"	3	"N"	60	"MM"	"k__Bacteria (UID3187)"	87.93	0.86	0
"7822"	"C.3.N.60-MM-bin.2"	"C"	3	"N"	60	"MM"	"g__Streptomyces (UID2052)"	94.93	0	0
"7832"	"C.3.N.60-MM-bin.3"	"C"	3	"N"	60	"MM"	"o__Rhizobiales (UID3450)"	99.1	0.25	0
"7842"	"C.3.N.60-MM-bin.4"	"C"	3	"N"	60	"MM"	"f__Spirochaetaceae (UID2512)"	100	0	0
"7852"	"C.3.N.60-MM-bin.5"	"C"	3	"N"	60	"MM"	"f__Rhodobacteraceae (UID3340)"	98.11	0	0
"7862"	"C.3.N.60-MM-bin.6"	"C"	3	"N"	60	"MM"	"o__Burkholderiales (UID4002)"	96.76	0.62	0
"7872"	"C.3.N.60-MM-bin.7"	"C"	3	"N"	60	"MM"	"k__Bacteria (UID2993)"	98.98	0	0
"7882"	"C.3.N.60-MM-bin.8"	"C"	3	"N"	60	"MM"	"g__Streptomyces (UID2052)"	94.93	0	0
"7892"	"C.3.N.60-MM-bin.9"	"C"	3	"N"	60	"MM"	"o__Rhizobiales (UID3447)"	98.8	1.2	33.33
"7902"	"C.3.R.10-8K-bin.1"	"C"	3	"R"	10	"8K"	"k__Archaea (UID146)"	99.26	0	0
"7913"	"C.3.R.10-8K-bin.10"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	97.37	5.26	66.67
"7922"	"C.3.R.10-8K-bin.11"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"7932"	"C.3.R.10-8K-bin.12"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	97.37	5.26	66.67
"7942"	"C.3.R.10-8K-bin.13"	"C"	3	"R"	10	"8K"	"k__Archaea (UID146)"	99.26	0	0
"7952"	"C.3.R.10-8K-bin.14"	"C"	3	"R"	10	"8K"	"f__Enterobacteriaceae (UID5054)"	98.15	1.05	33.33
"7961"	"C.3.R.10-8K-bin.15"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	97.37	5.26	66.67
"7972"	"C.3.R.10-8K-bin.16"	"C"	3	"R"	10	"8K"	"p__Euryarchaeota (UID49)"	98.69	0	0
"7982"	"C.3.R.10-8K-bin.17"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	100	0	0
"7992"	"C.3.R.10-8K-bin.18"	"C"	3	"R"	10	"8K"	"g__Streptomyces (UID2052)"	99.61	0.71	100
"8002"	"C.3.R.10-8K-bin.19"	"C"	3	"R"	10	"8K"	"p__Euryarchaeota (UID49)"	98.04	0	0
"8013"	"C.3.R.10-8K-bin.2"	"C"	3	"R"	10	"8K"	"f__Enterobacteriaceae (UID5054)"	98.15	1.05	33.33
"8022"	"C.3.R.10-8K-bin.20"	"C"	3	"R"	10	"8K"	"g__Bacillus (UID864)"	96.27	0.41	100
"8032"	"C.3.R.10-8K-bin.21"	"C"	3	"R"	10	"8K"	"p__Euryarchaeota (UID49)"	98.04	0	0
"8042"	"C.3.R.10-8K-bin.22"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	100	0	0
"8051"	"C.3.R.10-8K-bin.23"	"C"	3	"R"	10	"8K"	"o__Rhizobiales (UID3447)"	77.88	1.2	0
"8062"	"C.3.R.10-8K-bin.24"	"C"	3	"R"	10	"8K"	"k__Archaea (UID146)"	99.26	0	0
"8071"	"C.3.R.10-8K-bin.25"	"C"	3	"R"	10	"8K"	"g__Bacillus (UID864)"	96.27	0.41	100
"8082"	"C.3.R.10-8K-bin.26"	"C"	3	"R"	10	"8K"	"p__Euryarchaeota (UID49)"	98.04	0	0
"8092"	"C.3.R.10-8K-bin.27"	"C"	3	"R"	10	"8K"	"g__Streptomyces (UID2052)"	99.61	0.71	100
"8103"	"C.3.R.10-8K-bin.28"	"C"	3	"R"	10	"8K"	"k__Archaea (UID146)"	99.26	0	0
"8113"	"C.3.R.10-8K-bin.29"	"C"	3	"R"	10	"8K"	"g__Streptomyces (UID2052)"	99.61	0.71	100
"8121"	"C.3.R.10-8K-bin.3"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"8131"	"C.3.R.10-8K-bin.30"	"C"	3	"R"	10	"8K"	"o__Rhizobiales (UID3447)"	78.01	1.2	0
"8142"	"C.3.R.10-8K-bin.31"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	100	0	0
"8151"	"C.3.R.10-8K-bin.32"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	97.37	5.26	66.67
"8162"	"C.3.R.10-8K-bin.33"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"8172"	"C.3.R.10-8K-bin.34"	"C"	3	"R"	10	"8K"	"f__Enterobacteriaceae (UID5054)"	98.15	1.05	33.33
"8182"	"C.3.R.10-8K-bin.35"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	100	0	0
"8192"	"C.3.R.10-8K-bin.36"	"C"	3	"R"	10	"8K"	"g__Bacillus (UID864)"	96.27	0.41	100
"8202"	"C.3.R.10-8K-bin.4"	"C"	3	"R"	10	"8K"	"f__Rhodobacteraceae (UID3340)"	93.57	1.06	50
"8213"	"C.3.R.10-8K-bin.5"	"C"	3	"R"	10	"8K"	"g__Bacillus (UID864)"	96.27	0.41	100
"8222"	"C.3.R.10-8K-bin.6"	"C"	3	"R"	10	"8K"	"f__Enterobacteriaceae (UID5054)"	98.15	1.05	33.33
"8231"	"C.3.R.10-8K-bin.7"	"C"	3	"R"	10	"8K"	"g__Streptomyces (UID2052)"	99.61	0.71	100
"8242"	"C.3.R.10-8K-bin.8"	"C"	3	"R"	10	"8K"	"o__Rhizobiales (UID3447)"	77.88	1.2	0
"8251"	"C.3.R.10-8K-bin.9"	"C"	3	"R"	10	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"8262"	"C.3.R.10-DT-bin.1"	"C"	3	"R"	10	"DT"	"p__Euryarchaeota (UID49)"	71.34	3.27	60
"8302"	"C.3.R.10-DT-bin.13"	"C"	3	"R"	10	"DT"	"o__Rhizobiales (UID3447)"	89.13	4.14	5
"8322"	"C.3.R.10-DT-bin.15"	"C"	3	"R"	10	"DT"	"p__Euryarchaeota (UID49)"	98.04	0	0
"8342"	"C.3.R.10-DT-bin.17"	"C"	3	"R"	10	"DT"	"k__Bacteria (UID209)"	100	5.26	66.67
"8352"	"C.3.R.10-DT-bin.18"	"C"	3	"R"	10	"DT"	"f__Enterobacteriaceae (UID5054)"	99.3	1.05	33.33
"8362"	"C.3.R.10-DT-bin.19"	"C"	3	"R"	10	"DT"	"c__Alphaproteobacteria (UID3337)"	99.2	4.82	4.17
"8372"	"C.3.R.10-DT-bin.2"	"C"	3	"R"	10	"DT"	"f__Rhodobacteraceae (UID3340)"	97.8	0	0
"8382"	"C.3.R.10-DT-bin.20"	"C"	3	"R"	10	"DT"	"f__Spirochaetaceae (UID2512)"	90.97	0	0
"8392"	"C.3.R.10-DT-bin.21"	"C"	3	"R"	10	"DT"	"k__Bacteria (UID209)"	100	0	0
"8422"	"C.3.R.10-DT-bin.24"	"C"	3	"R"	10	"DT"	"k__Bacteria (UID209)"	96.55	0.47	0
"8452"	"C.3.R.10-DT-bin.27"	"C"	3	"R"	10	"DT"	"k__Archaea (UID146)"	100	0	0
"8462"	"C.3.R.10-DT-bin.28"	"C"	3	"R"	10	"DT"	"o__Chlamydiales (UID2994)"	98.77	2.07	71.43
"8492"	"C.3.R.10-DT-bin.30"	"C"	3	"R"	10	"DT"	"k__Bacteria (UID3187)"	100	1.47	0
"8513"	"C.3.R.10-DT-bin.5"	"C"	3	"R"	10	"DT"	"g__Streptomyces (UID2052)"	99.61	0.71	100
"8542"	"C.3.R.10-DT-bin.8"	"C"	3	"R"	10	"DT"	"k__Bacteria (UID3187)"	96.01	3.69	10
"8552"	"C.3.R.10-DT-bin.9"	"C"	3	"R"	10	"DT"	"g__Bacillus (UID864)"	99.59	0.41	100
"8562"	"C.3.R.10-MM-bin.1"	"C"	3	"R"	10	"MM"	"k__Bacteria (UID203)"	91.38	7.63	18.6
"8572"	"C.3.R.10-MM-bin.10"	"C"	3	"R"	10	"MM"	"f__Spirochaetaceae (UID2512)"	94.35	1.69	0
"8582"	"C.3.R.10-MM-bin.11"	"C"	3	"R"	10	"MM"	"k__Bacteria (UID209)"	96.39	5.64	33.33
"8602"	"C.3.R.10-MM-bin.13"	"C"	3	"R"	10	"MM"	"p__Cyanobacteria (UID2189)"	87.33	5.75	36.36
"8613"	"C.3.R.10-MM-bin.14"	"C"	3	"R"	10	"MM"	"g__Bacillus (UID864)"	98.91	2	31.25
"8662"	"C.3.R.10-MM-bin.6"	"C"	3	"R"	10	"MM"	"p__Cyanobacteria (UID2189)"	88.56	4.53	44
"8672"	"C.3.R.10-MM-bin.7"	"C"	3	"R"	10	"MM"	"k__Bacteria (UID3187)"	83.93	6.61	22.22
"8682"	"C.3.R.10-MM-bin.8"	"C"	3	"R"	10	"MM"	"k__Bacteria (UID209)"	99.14	2.12	0
"8702"	"C.3.R.120-8K-bin.1"	"C"	3	"R"	120	"8K"	"o__Rhizobiales (UID3449)"	96.9	0.39	0
"8713"	"C.3.R.120-8K-bin.10"	"C"	3	"R"	120	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"8722"	"C.3.R.120-8K-bin.11"	"C"	3	"R"	120	"8K"	"f__Rhodobacteraceae (UID3340)"	98.11	0.3	0
"8732"	"C.3.R.120-8K-bin.12"	"C"	3	"R"	120	"8K"	"f__Rhodobacteraceae (UID3340)"	93.56	0.61	0
"8742"	"C.3.R.120-8K-bin.13"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"8752"	"C.3.R.120-8K-bin.14"	"C"	3	"R"	120	"8K"	"k__Archaea (UID146)"	99.26	0	0
"8762"	"C.3.R.120-8K-bin.15"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"8771"	"C.3.R.120-8K-bin.16"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	0	0
"8781"	"C.3.R.120-8K-bin.17"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"8791"	"C.3.R.120-8K-bin.18"	"C"	3	"R"	120	"8K"	"k__Archaea (UID146)"	99.26	0	0
"8802"	"C.3.R.120-8K-bin.19"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	0	0
"8812"	"C.3.R.120-8K-bin.2"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"8822"	"C.3.R.120-8K-bin.20"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID3187)"	85.47	0.85	0
"8832"	"C.3.R.120-8K-bin.21"	"C"	3	"R"	120	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"8842"	"C.3.R.120-8K-bin.22"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"8852"	"C.3.R.120-8K-bin.23"	"C"	3	"R"	120	"8K"	"f__Rhodobacteraceae (UID3340)"	98.41	0.61	0
"8862"	"C.3.R.120-8K-bin.24"	"C"	3	"R"	120	"8K"	"f__Enterobacteriaceae (UID5054)"	98.69	0.08	0
"8872"	"C.3.R.120-8K-bin.25"	"C"	3	"R"	120	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"8882"	"C.3.R.120-8K-bin.26"	"C"	3	"R"	120	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"8892"	"C.3.R.120-8K-bin.27"	"C"	3	"R"	120	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"8902"	"C.3.R.120-8K-bin.28"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"8913"	"C.3.R.120-8K-bin.29"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"8922"	"C.3.R.120-8K-bin.3"	"C"	3	"R"	120	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"8932"	"C.3.R.120-8K-bin.30"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID3187)"	85.47	0.85	0
"8942"	"C.3.R.120-8K-bin.31"	"C"	3	"R"	120	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"8952"	"C.3.R.120-8K-bin.32"	"C"	3	"R"	120	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"8962"	"C.3.R.120-8K-bin.33"	"C"	3	"R"	120	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"897"	"C.3.R.120-8K-bin.34"	"C"	3	"R"	120	"8K"	"f__Rhodobacteraceae (UID3340)"	98.11	0.3	0
"8982"	"C.3.R.120-8K-bin.35"	"C"	3	"R"	120	"8K"	"o__Rhizobiales (UID3447)"	100	0.8	0
"8992"	"C.3.R.120-8K-bin.36"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID3187)"	85.47	0.85	0
"9002"	"C.3.R.120-8K-bin.37"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	0	0
"9013"	"C.3.R.120-8K-bin.38"	"C"	3	"R"	120	"8K"	"o__Rhizobiales (UID3447)"	100	0.8	0
"9022"	"C.3.R.120-8K-bin.39"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"9032"	"C.3.R.120-8K-bin.4"	"C"	3	"R"	120	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"9041"	"C.3.R.120-8K-bin.40"	"C"	3	"R"	120	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"9051"	"C.3.R.120-8K-bin.41"	"C"	3	"R"	120	"8K"	"o__Rhizobiales (UID3447)"	98.8	0.8	0
"9062"	"C.3.R.120-8K-bin.5"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID3187)"	99.15	0.85	0
"9072"	"C.3.R.120-8K-bin.6"	"C"	3	"R"	120	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"9081"	"C.3.R.120-8K-bin.7"	"C"	3	"R"	120	"8K"	"k__Bacteria (UID209)"	100	0	0
"9092"	"C.3.R.120-8K-bin.8"	"C"	3	"R"	120	"8K"	"k__Archaea (UID146)"	99.26	0	0
"9103"	"C.3.R.120-8K-bin.9"	"C"	3	"R"	120	"8K"	"k__Archaea (UID146)"	99.26	0	0
"9113"	"C.3.R.120-DT-bin.1"	"C"	3	"R"	120	"DT"	"o__Burkholderiales (UID4001)"	98.35	2.2	0
"9122"	"C.3.R.120-DT-bin.10"	"C"	3	"R"	120	"DT"	"o__Rhizobiales (UID3450)"	98.2	0.86	40
"9132"	"C.3.R.120-DT-bin.11"	"C"	3	"R"	120	"DT"	"f__Spirochaetaceae (UID2512)"	100	3.49	0
"9152"	"C.3.R.120-DT-bin.13"	"C"	3	"R"	120	"DT"	"p__Euryarchaeota (UID49)"	99.84	0	0
"9162"	"C.3.R.120-DT-bin.14"	"C"	3	"R"	120	"DT"	"f__Spirochaetaceae (UID2512)"	94.27	0	0
"9172"	"C.3.R.120-DT-bin.15"	"C"	3	"R"	120	"DT"	"f__Rhodobacteraceae (UID3340)"	97.42	0.48	0
"9182"	"C.3.R.120-DT-bin.16"	"C"	3	"R"	120	"DT"	"o__Chlamydiales (UID2994)"	98.92	4.3	6.67
"9192"	"C.3.R.120-DT-bin.17"	"C"	3	"R"	120	"DT"	"o__Chlamydiales (UID2994)"	96.71	0.05	0
"9232"	"C.3.R.120-DT-bin.20"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID3187)"	99.15	0.85	0
"9241"	"C.3.R.120-DT-bin.21"	"C"	3	"R"	120	"DT"	"c__Alphaproteobacteria (UID3422)"	99.68	0	0
"9252"	"C.3.R.120-DT-bin.22"	"C"	3	"R"	120	"DT"	"o__Burkholderiales (UID4002)"	95.8	2.33	53.85
"9262"	"C.3.R.120-DT-bin.23"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID3187)"	99.14	3.07	0
"9272"	"C.3.R.120-DT-bin.24"	"C"	3	"R"	120	"DT"	"f__Enterobacteriaceae (UID5103)"	99.23	0.45	20
"9281"	"C.3.R.120-DT-bin.25"	"C"	3	"R"	120	"DT"	"g__Bacillus (UID864)"	99.59	0	0
"9292"	"C.3.R.120-DT-bin.26"	"C"	3	"R"	120	"DT"	"p__Cyanobacteria (UID2189)"	94.35	2.03	50
"9301"	"C.3.R.120-DT-bin.27"	"C"	3	"R"	120	"DT"	"f__Enterobacteriaceae (UID5054)"	99.81	0.08	0
"9313"	"C.3.R.120-DT-bin.28"	"C"	3	"R"	120	"DT"	"g__Streptomyces (UID2052)"	99.91	0	0
"9322"	"C.3.R.120-DT-bin.29"	"C"	3	"R"	120	"DT"	"c__Alphaproteobacteria (UID3422)"	100	0.03	100
"9332"	"C.3.R.120-DT-bin.3"	"C"	3	"R"	120	"DT"	"o__Rhizobiales (UID3447)"	100	0.8	0
"9342"	"C.3.R.120-DT-bin.30"	"C"	3	"R"	120	"DT"	"p__Cyanobacteria (UID2189)"	99.22	0.11	100
"9352"	"C.3.R.120-DT-bin.31"	"C"	3	"R"	120	"DT"	"k__Archaea (UID146)"	100	0	0
"9362"	"C.3.R.120-DT-bin.32"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID209)"	98.28	0	0
"9372"	"C.3.R.120-DT-bin.33"	"C"	3	"R"	120	"DT"	"f__Rhodobacteraceae (UID3340)"	99.29	1.82	28.57
"9382"	"C.3.R.120-DT-bin.34"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID209)"	100	1.75	0
"9392"	"C.3.R.120-DT-bin.35"	"C"	3	"R"	120	"DT"	"k__Archaea (UID146)"	100	0.74	0
"9413"	"C.3.R.120-DT-bin.37"	"C"	3	"R"	120	"DT"	"f__Spirochaetaceae (UID2512)"	88.01	2.02	33.33
"9422"	"C.3.R.120-DT-bin.38"	"C"	3	"R"	120	"DT"	"o__Rhizobiales (UID3450)"	94.29	3.22	25
"9432"	"C.3.R.120-DT-bin.39"	"C"	3	"R"	120	"DT"	"p__Euryarchaeota (UID49)"	99.84	0.65	0
"9442"	"C.3.R.120-DT-bin.4"	"C"	3	"R"	120	"DT"	"f__Rhodobacteraceae (UID3340)"	97.8	1.52	11.11
"9452"	"C.3.R.120-DT-bin.5"	"C"	3	"R"	120	"DT"	"c__Alphaproteobacteria (UID3422)"	99.32	1.44	28.57
"9462"	"C.3.R.120-DT-bin.6"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID3187)"	98.28	4.31	0
"9472"	"C.3.R.120-DT-bin.7"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID2993)"	98.98	1.52	0
"9482"	"C.3.R.120-DT-bin.8"	"C"	3	"R"	120	"DT"	"c__Gammaproteobacteria (UID4387)"	100	1.13	0
"9492"	"C.3.R.120-DT-bin.9"	"C"	3	"R"	120	"DT"	"k__Bacteria (UID209)"	96.55	0.47	0
"9502"	"C.3.R.120-MM-bin.1"	"C"	3	"R"	120	"MM"	"f__Enterobacteriaceae (UID5103)"	94.55	0.39	0
"9513"	"C.3.R.120-MM-bin.2"	"C"	3	"R"	120	"MM"	"p__Cyanobacteria (UID2189)"	97	0.33	0
"9522"	"C.3.R.120-MM-bin.3"	"C"	3	"R"	120	"MM"	"c__Gammaproteobacteria (UID4387)"	99.44	0.56	0
"9532"	"C.3.R.120-MM-bin.4"	"C"	3	"R"	120	"MM"	"c__Alphaproteobacteria (UID3422)"	98.38	1.08	16.67
"9542"	"C.3.R.120-MM-bin.5"	"C"	3	"R"	120	"MM"	"o__Burkholderiales (UID4001)"	99.15	2.99	0
"9552"	"C.3.R.120-MM-bin.6"	"C"	3	"R"	120	"MM"	"f__Spirochaetaceae (UID2512)"	100	0	0
"9562"	"C.3.R.180-8K-bin.1"	"C"	3	"R"	180	"8K"	"k__Archaea (UID146)"	98.53	0	0
"9572"	"C.3.R.180-8K-bin.10"	"C"	3	"R"	180	"8K"	"p__Euryarchaeota (UID49)"	100	0	0
"9582"	"C.3.R.180-8K-bin.11"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"9592"	"C.3.R.180-8K-bin.12"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	96.55	0.47	0
"9602"	"C.3.R.180-8K-bin.13"	"C"	3	"R"	180	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"9612"	"C.3.R.180-8K-bin.14"	"C"	3	"R"	180	"8K"	"p__Euryarchaeota (UID49)"	100	0	0
"9622"	"C.3.R.180-8K-bin.15"	"C"	3	"R"	180	"8K"	"f__Rhodobacteraceae (UID3340)"	95.68	0	0
"9631"	"C.3.R.180-8K-bin.16"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	0	0
"9642"	"C.3.R.180-8K-bin.17"	"C"	3	"R"	180	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"9652"	"C.3.R.180-8K-bin.18"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID3187)"	97.44	0	0
"9662"	"C.3.R.180-8K-bin.19"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"9672"	"C.3.R.180-8K-bin.2"	"C"	3	"R"	180	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"9682"	"C.3.R.180-8K-bin.20"	"C"	3	"R"	180	"8K"	"k__Archaea (UID146)"	98.53	0	0
"9692"	"C.3.R.180-8K-bin.21"	"C"	3	"R"	180	"8K"	"p__Euryarchaeota (UID49)"	100	0	0
"9702"	"C.3.R.180-8K-bin.22"	"C"	3	"R"	180	"8K"	"f__Rhodobacteraceae (UID3340)"	91.77	0.3	0
"9713"	"C.3.R.180-8K-bin.23"	"C"	3	"R"	180	"8K"	"o__Rhizobiales (UID3447)"	100	0.8	0
"9722"	"C.3.R.180-8K-bin.24"	"C"	3	"R"	180	"8K"	"o__Rhizobiales (UID3447)"	100	0.8	0
"9732"	"C.3.R.180-8K-bin.25"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID3187)"	94.87	0	0
"9742"	"C.3.R.180-8K-bin.26"	"C"	3	"R"	180	"8K"	"g__Streptomyces (UID2052)"	99.91	0	0
"9752"	"C.3.R.180-8K-bin.27"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"9762"	"C.3.R.180-8K-bin.28"	"C"	3	"R"	180	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"9772"	"C.3.R.180-8K-bin.29"	"C"	3	"R"	180	"8K"	"f__Rhodobacteraceae (UID3340)"	91.77	0.3	0
"9782"	"C.3.R.180-8K-bin.3"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID3187)"	94.87	0	0
"9792"	"C.3.R.180-8K-bin.30"	"C"	3	"R"	180	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"9802"	"C.3.R.180-8K-bin.31"	"C"	3	"R"	180	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"9813"	"C.3.R.180-8K-bin.32"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"9822"	"C.3.R.180-8K-bin.33"	"C"	3	"R"	180	"8K"	"k__Archaea (UID146)"	98.53	0	0
"9832"	"C.3.R.180-8K-bin.34"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	0	0
"9842"	"C.3.R.180-8K-bin.35"	"C"	3	"R"	180	"8K"	"k__Archaea (UID146)"	98.53	0	0
"9852"	"C.3.R.180-8K-bin.36"	"C"	3	"R"	180	"8K"	"g__Bacillus (UID864)"	99.59	0	0
"9862"	"C.3.R.180-8K-bin.37"	"C"	3	"R"	180	"8K"	"f__Rhodobacteraceae (UID3340)"	91.77	0.3	0
"9872"	"C.3.R.180-8K-bin.38"	"C"	3	"R"	180	"8K"	"f__Rhodobacteraceae (UID3340)"	97.88	1.09	0
"9882"	"C.3.R.180-8K-bin.39"	"C"	3	"R"	180	"8K"	"o__Rhizobiales (UID3447)"	100	0.8	0
"9892"	"C.3.R.180-8K-bin.4"	"C"	3	"R"	180	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"9902"	"C.3.R.180-8K-bin.40"	"C"	3	"R"	180	"8K"	"p__Euryarchaeota (UID49)"	100	0	0
"9913"	"C.3.R.180-8K-bin.41"	"C"	3	"R"	180	"8K"	"c__Gammaproteobacteria (UID4387)"	97.18	0.56	0
"9922"	"C.3.R.180-8K-bin.42"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID3187)"	94.87	0	0
"9932"	"C.3.R.180-8K-bin.43"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	0	0
"9942"	"C.3.R.180-8K-bin.44"	"C"	3	"R"	180	"8K"	"o__Rhizobiales (UID3447)"	100	0.8	0
"9952"	"C.3.R.180-8K-bin.45"	"C"	3	"R"	180	"8K"	"k__Bacteria (UID209)"	100	1.75	0
"9962"	"C.3.R.180-8K-bin.46"	"C"	3	"R"	180	"8K"	"f__Rhodobacteraceae (UID3340)"	97.05	0.61	0
